Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,59.7,60.4,60.4,60.7,61.0,61.0,61.2,61.7,62.1,62.2,62.7,62.9
2015,62.8,62.7,63.1,63.7,64.6,64.2,64.4,64.4,64.5,64.4,65.1,65.2
2016,65.7,65.7,66.2,65.6,65.9,65.9,66.0,66.4,66.6,66.7,66.7,67.0
2017,67.2,67.4,67.4,67.5,67.5,67.9,68.3,68.7,68.4,68.4,68.5,68.7
2018,68.3,68.3,68.7,68.9,69.0,69.2,69.0,69.3,69.2,69.1,69.2,69.2
2019,69.3,69.2,68.6,68.8,69.1,68.9,69.1,68.7,68.8,68.7,68.9,68.4
2020,69.5,69.1,68.9,59.9,61.8,63.6,64.5,65.6,66.4,67.0,67.4,67.6
2021,67.8,68.5,68.7,68.9,69.4,68.8,68.8,68.5,69.3,70.0,70.2,70.3
2022,69.9,70.2,69.9,71.1,71.2,71.1,71.3,71.2,70.5,70.5,70.1,69.9
2023,70.0,69.5,70.1,69.6,69.6,69.8,69.5,69.5,69.6,69.3,69.2,69.7
2024,71.0,71.4,72.4,72.3,71.9,71.8(P),,,,,,
