Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,155.9,154.1,156.2,154.9,155.6,157.3,159.7,161.1,163.1,163.5,166.2,168.7
2015,169.5,170.7,171.4,172.0,173.0,173.5,173.5,173.5,173.7,174.9,175.6,177.1
2016,178.9,181.9,182.2,183.9,184.6,184.9,187.5,188.6,189.5,190.1,192.3,193.2
2017,193.5,195.0,196.6,197.4,198.4,200.3,200.2,201.2,202.4,203.2,203.7,205.5
2018,208.0,208.8,210.0,210.8,211.9,212.8,213.0,214.5,215.2,216.8,217.5,218.5
2019,218.8,210.7,217.0,219.0,220.2,220.5,220.8,221.3,221.7,221.2,221.9,222.1
2020,220.9,222.8,223.0,185.3,202.1,209.0,212.4,215.0,216.6,218.1,218.9,220.6
2021,220.0,219.6,221.9,223.1,223.3,222.9,223.4,223.3,224.3,227.1,227.9,228.1
2022,226.8,229.5,229.9,229.5,230.5,231.7,234.2,234.8,236.1,235.6,234.6,234.4
2023,234.5,234.2,234.0,234.2,234.0,233.9,232.6,232.7,231.7,231.3,229.7,228.0
2024,226.4,226.8,227.0,229.8,230.3,232.7(P),,,,,,
