Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,295.2,294.3,295.8,295.1,295.3,295.8,296.3,297.9,298.6,298.9,299.9,301.1
2015,302.6,303.8,304.9,304.5,308.0,310.4,311.6,313.3,313.8,315.6,315.5,316.1
2016,317.1,319.2,319.9,320.9,321.4,321.4,324.5,325.1,327.5,326.5,326.9,327.9
2017,327.2,328.3,329.8,330.5,331.4,333.1,332.0,331.3,332.2,332.5,333.9,335.8
2018,338.4,339.5,340.1,340.0,342.4,342.6,341.6,342.3,342.4,344.0,345.0,346.4
2019,345.9,342.8,346.0,347.2,347.4,347.9,348.0,347.8,348.4,349.3,349.7,350.0
2020,349.7,349.9,339.6,201.5,203.3,222.1,238.3,240.6,249.4,256.3,258.5,231.1
2021,231.5,248.4,259.9,270.1,276.2,281.1,295.7,299.8,302.7,309.9,311.6,313.5
2022,314.8,318.7,322.2,322.3,324.2,324.4,328.5,330.4,331.5,333.2,334.7,335.8
2023,337.2,339.1,340.3,341.6,343.2,346.0,345.3,345.4,345.6,348.4,347.6,356.8
2024,353.3,350.6,349.6,349.8,353.0,353.4(P),,,,,,
