Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,380.4,381.0,382.3,382.0,382.3,384.5,386.4,388.1,389.2,391.5,394.0,396.3
2015,396.0,397.1,399.1,400.7,402.4,404.5,404.2,406.7,408.4,410.4,411.8,414.3
2016,414.9,416.8,418.0,418.9,420.5,421.1,422.9,424.2,426.0,425.9,428.7,429.6
2017,432.5,434.3,436.5,438.6,441.4,443.1,445.5,447.1,446.7,447.6,448.3,450.1
2018,452.2,455.1,457.3,454.7,455.7,457.2,457.2,458.8,459.7,460.5,462.2,462.4
2019,463.2,461.5,465.0,470.6,472.9,474.6,477.9,479.2,479.7,481.0,481.2,484.6
2020,485.8,486.4,486.7,456.6,455.6,461.5,464.6,468.1,472.2,477.6,482.0,486.6
2021,482.8,484.2,488.2,487.3,489.7,490.5,495.0,498.2,500.8,509.3,512.6,517.2
2022,530.6,536.8,540.7,543.3,546.0,546.2,549.5,551.1,549.4,550.1,550.4,550.4
2023,550.1,549.9,547.8,548.3,548.7,550.3,550.6,550.2,549.6,548.5,544.9,546.6
2024,547.3,546.5,549.3,546.9,551.9,553.7(P),,,,,,
