Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,550.1,549.0,549.2,550.2,550.9,552.6,555.0,557.1,558.9,559.3,561.4,564.7
2015,564.0,564.8,567.4,567.3,568.9,571.3,571.0,572.3,573.2,572.7,574.2,575.8
2016,575.3,577.0,578.7,581.8,583.0,585.0,585.9,586.4,587.3,589.2,589.8,590.5
2017,589.5,591.2,592.1,593.7,593.9,594.3,595.2,595.6,597.0,596.9,597.7,598.9
2018,601.8,601.9,602.0,600.4,601.3,602.5,601.8,603.2,603.2,603.0,602.2,600.6
2019,604.6,601.0,602.2,603.3,603.1,602.6,602.6,602.2,602.4,602.4,602.8,604.6
2020,602.6,602.7,601.9,542.1,543.1,564.3,574.4,580.0,584.1,588.2,590.2,592.9
2021,595.7,597.0,599.4,603.3,605.1,606.0,606.3,606.5,609.3,617.0,616.9,617.3
2022,603.7,611.6,611.9,613.7,613.2,610.0,613.7,614.4,614.3,614.1,614.0,613.0
2023,615.1,616.6,616.9,617.5,618.3,619.4,614.2,614.1,615.6,618.3,617.1,617.8
2024,615.5,617.7,620.5,622.2,622.2,623.4(P),,,,,,
