Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,183.1,182.8,182.8,183.4,183.4,183.9,184.0,185.9,187.3,187.7,188.1,189.4
2015,190.0,190.8,192.0,192.9,193.8,194.5,194.9,195.5,196.1,196.7,198.2,198.7
2016,199.9,200.1,200.8,201.3,201.8,201.8,203.3,203.9,203.4,203.3,203.0,202.6
2017,204.5,203.9,204.8,205.1,205.6,206.1,208.0,208.6,210.0,209.7,210.6,211.1
2018,212.1,213.7,214.8,215.3,216.3,217.0,217.0,217.5,218.2,218.6,219.5,219.5
2019,221.7,221.9,222.0,222.5,222.6,223.9,223.9,224.7,224.9,225.5,225.6,224.5
2020,225.1,225.2,225.5,216.7,220.4,222.3,223.6,224.9,225.6,228.8,230.7,232.1
2021,232.5,233.2,232.9,233.1,233.5,234.7,236.6,236.4,235.5,238.1,239.0,240.5
2022,241.5,243.2,244.1,245.3,246.0,246.2,247.7,247.9,247.9,247.3,247.7,246.6
2023,249.1,249.0,249.0,249.4,250.3,249.8,249.1,249.0,250.6,251.2,251.4,250.8
2024,252.4,252.9,251.3,250.3,251.6,254.9(P),,,,,,
