Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,12.1,12.2,12.2,12.2,12.3,12.3,12.2,12.3,12.2,12.3,12.2,12.1
2015,11.8,11.4,11.1,10.7,10.6,10.4,10.3,10.1,10.0,9.8,9.7,9.5
2016,9.3,9.1,9.0,8.8,8.6,8.4,8.5,8.5,8.4,8.1,8.1,8.2
2017,8.3,8.5,8.6,8.6,8.6,8.8,8.8,8.7,8.7,8.8,9.0,8.9
2018,9.3,9.3,9.3,9.4,9.4,9.5,9.5,9.5,9.6,9.6,9.7,9.7
2019,9.4,9.5,9.5,9.4,9.4,9.5,9.5,9.5,9.5,9.4,9.3,9.2
2020,9.2,9.2,9.3,9.0,8.6,8.5,8.2,8.3,8.4,8.4,8.4,8.4
2021,8.4,8.3,8.5,8.5,8.7,8.8,9.0,9.1,8.9,9.2,9.3,9.3
2022,9.4,9.5,9.6,9.7,9.9,10.0,10.0,10.0,10.1,10.1,10.3,10.3
2023,10.4,10.5,10.6,10.7,10.7,10.8,11.0,11.0,10.9,10.9,11.0,11.2
2024,11.1,11.1,11.0,11.0,10.9,10.9(P),,,,,,
