Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,37.0,37.2,37.3,37.4,37.3,37.5,37.6,37.7,37.9,38.0,38.0,38.0
2015,38.7,38.8,38.9,38.6,38.5,38.6,38.6,38.7,38.7,38.9,39.1,39.1
2016,39.2,39.1,39.2,39.2,39.3,39.2,39.4,39.7,39.7,39.6,39.6,39.6
2017,40.0,40.0,40.1,40.2,40.3,40.5,40.6,40.4,40.4,40.3,40.5,40.6
2018,40.6,40.7,40.8,41.0,41.2,41.5,41.5,41.6,41.6,41.8,41.8,41.8
2019,41.8,41.9,42.0,41.8,41.9,42.0,41.9,42.2,42.0,42.0,42.0,42.2
2020,41.8,41.8,41.5,34.2,37.7,38.7,39.1,39.6,40.1,40.6,40.6,40.6
2021,40.8,40.9,41.1,41.6,41.9,42.0,42.4,42.5,42.4,43.2,43.1,43.1
2022,43.3,43.5,43.6,43.8,43.7,43.8,44.0,44.2,44.1,44.3,44.6,44.9
2023,45.0,45.1,45.5,45.4,45.8,45.8,45.9,45.9,46.3,46.8,45.9,45.8
2024,45.9,45.8,45.7,46.2,46.6,46.9(P),,,,,,
