Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,172.3,173.0,173.9,171.9,173.0,173.3,174.3,174.6,175.0,175.7,176.7,177.0
2015,178.8,179.3,180.0,179.3,181.2,182.3,182.5,183.5,184.8,185.7,186.0,186.4
2016,186.6,187.2,187.7,189.0,189.9,190.7,191.6,192.6,194.1,193.6,193.9,193.7
2017,194.2,194.9,195.8,196.9,197.9,197.9,198.5,199.5,199.6,200.0,200.9,201.5
2018,202.2,202.5,202.9,202.8,202.0,202.8,202.1,203.2,204.6,205.4,205.5,206.3
2019,206.4,207.6,208.4,208.1,208.5,208.5,210.3,211.2,211.7,211.8,212.4,212.7
2020,212.1,212.4,212.2,194.0,202.4,205.1,207.2,209.1,210.1,214.3,214.3,211.9
2021,214.4,214.7,215.4,215.4,216.2,216.8,217.3,217.2,217.0,218.7,219.2,219.1
2022,220.5,220.9,221.9,223.2,223.8,223.7,226.0,227.1,227.3,227.9,228.8,229.4
2023,230.8,231.5,231.6,232.9,233.8,234.5,235.1,235.9,236.7,238.6,237.8,240.1
2024,240.4,240.7,243.1,245.1,245.3,247.4(P),,,,,,
