Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,167.2,167.0,167.7,168.0,168.5,168.5,168.7,168.7,169.1,168.7,168.7,168.8
2015,168.7,168.5,168.9,167.6,168.3,168.3,168.4,168.4,168.7,169.2,169.9,170.0
2016,170.3,170.7,170.9,171.4,171.1,171.0,171.4,171.6,171.4,171.7,171.9,172.2
2017,171.5,171.0,170.6,170.1,170.1,170.5,169.9,170.1,170.2,170.1,170.3,170.5
2018,170.7,170.7,170.4,170.7,171.2,171.7,171.4,171.3,171.5,172.0,171.8,172.1
2019,172.1,172.2,172.4,173.0,173.1,173.3,173.2,173.0,172.4,171.8,173.0,173.1
2020,173.5,173.9,167.6,116.5,116.2,116.1,135.0,140.1,143.9,145.3,145.6,145.6
2021,146.6,147.3,148.2,149.7,150.3,151.1,153.1,154.2,155.9,157.9,159.5,160.5
2022,160.8,162.7,163.5,164.0,164.7,165.0,165.7,166.1,167.0,166.1,167.0,167.7
2023,168.7,169.2,169.5,169.8,170.5,171.2,171.0,171.5,171.7,173.3,174.0,174.5
2024,176.5,175.1,175.5,175.0,175.5,175.2(P),,,,,,
