Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,1.4,1.4,1.5,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
2015,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.4
2016,1.4,1.4,1.4,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3
2017,1.3,1.3,1.4,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4
2018,1.3,1.4,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
2019,1.4,1.4,1.3,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5
2020,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
2021,1.4,1.4,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4
2022,1.3,1.4,1.4,1.4,1.4,1.5,1.4,1.5,1.5,1.5,1.5,1.5
2023,1.4,1.5,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5
2024,1.4,1.4,1.5,1.5,1.5,1.5(P),,,,,,
