Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,75.8,75.8,75.9,76.5,76.4,75.8,75.8,75.5,75.6,75.3,74.7,74.8
2015,75.5,74.8,74.7,74.3,74.9,74.9,74.8,74.5,74.3,74.6,74.8,74.5
2016,74.2,73.7,73.5,74.0,69.5,73.1,74.6,73.7,73.6,73.1,73.2,74.2
2017,73.6,73.9,73.5,72.9,72.7,72.7,72.0,71.8,72.0,71.8,71.9,71.8
2018,71.7,72.8,71.9,71.2,71.2,71.4,71.0,70.9,70.6,70.3,70.3,69.7
2019,68.8,68.0,68.3,68.3,68.6,69.0,68.7,69.0,68.7,68.8,70.6,70.5
2020,70.3,70.6,70.2,66.9,66.2,65.6,65.7,66.1,66.8,67.0,67.4,66.8
2021,67.9,68.6,68.9,69.4,70.0,70.4,71.9,71.5,71.5,72.1,71.6,71.8
2022,72.9,73.5,74.4,75.4,76.3,76.6,77.8,78.2,78.3,78.5,79.2,79.1
2023,79.6,78.8,78.7,78.2,78.3,78.4,77.7,77.4,78.0,76.5,76.1,76.9
2024,77.2,77.8,76.7,75.6,76.0,75.9(P),,,,,,
