Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,625.0,623.2,627.0,630.9,633.1,634.4,637.9,637.5,638.5,639.1,640.9,644.4
2015,640.6,641.4,643.1,642.6,644.3,646.2,647.4,648.0,647.4,649.5,651.4,653.0
2016,653.0,654.1,655.2,655.8,655.7,658.3,662.4,663.4,666.9,668.3,667.5,668.3
2017,671.3,671.8,672.6,676.7,679.3,679.9,678.3,680.2,684.0,686.5,686.6,688.5
2018,686.4,690.4,688.8,689.2,690.1,690.4,689.9,690.2,692.3,695.6,695.8,698.0
2019,700.2,701.2,703.3,703.0,703.1,703.5,704.3,705.3,704.8,705.9,708.8,708.8
2020,712.0,713.6,705.9,593.9,594.9,614.9,631.3,643.9,653.2,659.7,662.4,663.9
2021,666.9,670.3,674.5,676.7,678.5,681.8,685.9,687.6,686.4,691.4,694.6,697.9
2022,696.3,703.4,704.4,707.0,709.5,711.3,711.4,715.2,716.9,722.6,727.9,732.6
2023,735.8,738.5,741.1,742.7,746.7,753.7,755.0,755.1,759.5,761.9,766.5,770.4
2024,774.2,778.7,782.8,783.8,788.0,788.3(P),,,,,,
