Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,356.7,356.6,357.4,358.3,360.5,359.0,356.6,356.5,355.7,356.3,354.8,353.6
2015,355.1,356.0,355.0,355.5,359.8,356.6,360.0,360.5,363.1,363.1,365.2,369.1
2016,364.9,366.7,368.7,369.1,369.1,370.2,371.2,371.4,371.7,370.8,371.8,371.4
2017,372.0,373.6,373.1,374.1,376.1,376.8,376.2,377.3,377.3,379.7,380.3,379.2
2018,381.0,381.9,382.7,384.6,384.5,388.3,390.2,391.3,390.6,390.7,390.4,391.6
2019,393.5,394.6,395.6,395.6,396.3,396.9,394.0,392.3,391.7,393.4,395.8,398.6
2020,400.7,402.0,387.9,197.5,182.4,181.9,227.3,249.2,282.3,293.4,297.4,297.0
2021,301.5,304.5,308.5,316.9,320.6,326.3,334.6,338.4,348.7,352.3,356.5,361.0
2022,363.2,368.5,371.9,372.9,373.8,376.3,381.6,382.6,383.6,382.0,385.5,388.5
2023,393.8,394.1,395.6,396.4,399.2,402.1,399.3,401.5,404.0,405.7,409.1,408.5
2024,406.6,407.9,409.0,401.6,406.0,403.9(P),,,,,,
