Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,751.0,752.1,752.5,753.7,755.7,757.8,757.8,759.0,760.3,761.3,764.4,766.8
2015,767.1,766.5,767.1,768.1,769.9,770.9,770.4,770.1,771.8,772.1,774.0,775.3
2016,775.1,776.8,777.0,780.1,780.2,780.1,781.1,782.4,783.1,783.5,783.1,782.5
2017,784.0,784.0,785.8,788.9,786.0,786.4,785.2,786.8,787.5,787.8,787.6,787.4
2018,786.1,787.4,788.8,786.9,789.7,791.0,791.6,793.0,793.6,794.5,795.4,794.5
2019,796.6,794.6,794.3,793.9,793.5,793.3,795.0,795.2,795.5,792.8,796.5,799.7
2020,794.6,794.5,793.0,633.8,664.6,717.3,738.0,749.7,758.9,764.9,765.8,766.9
2021,770.8,771.6,772.8,773.0,774.3,776.1,777.5,779.1,779.3,792.2,796.2,799.2
2022,798.3,804.8,806.2,811.7,806.4,805.1,807.9,808.1,809.8,810.9,810.9,811.0
2023,812.5,811.8,810.6,812.3,813.0,814.7,817.4,814.5,815.7,816.9,817.2,819.0
2024,818.4,817.7,817.7,820.0,822.0,821.5(P),,,,,,
