Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,596.5,596.5,595.9,596.0,595.6,596.5,595.6,594.9,594.0,594.9,595.1,595.0
2015,594.4,594.5,595.0,594.2,598.2,592.5,593.5,593.0,589.1,594.1,593.8,595.5
2016,595.8,597.4,599.9,600.0,595.8,598.4,600.2,599.3,602.1,599.4,602.0,601.9
2017,602.3,601.1,602.0,602.1,603.9,605.8,604.6,601.3,606.8,604.5,603.8,605.4
2018,604.5,607.9,608.4,608.3,607.5,608.9,607.9,607.5,609.1,609.7,613.3,611.1
2019,609.5,610.4,612.3,613.6,615.6,613.4,614.7,616.5,616.8,617.5,615.7,618.8
2020,619.4,618.0,617.5,574.7,560.7,563.7,564.0,576.7,572.5,569.8,568.1,563.3
2021,568.2,568.9,570.1,569.1,569.0,571.9,575.7,576.0,576.4,576.8,575.6,579.3
2022,580.1,580.6,582.2,584.9,583.8,586.1,586.5,590.7,587.5,587.2,591.0,588.7
2023,592.9,595.7,596.6,597.4,603.6,602.4,605.9,602.9,604.4,605.1,606.6,609.7
2024,612.9,617.8,619.5,620.2,623.6,623.3(P),,,,,,
