Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,557.5,565.6,567.8,568.8,572.7,580.0,579.9,580.3,575.2,579.5,582.7,588.0
2015,585.4,585.2,585.3,586.4,589.6,590.8,594.1,595.0,596.9,596.5,597.4,599.0
2016,603.8,600.1,600.0,606.3,603.1,606.0,607.0,604.0,607.6,608.0,611.7,611.5
2017,617.2,614.7,614.4,615.1,616.6,616.1,608.7,617.0,615.2,618.1,619.5,620.7
2018,621.8,624.4,627.1,627.4,628.3,626.9,628.6,628.7,630.6,632.8,632.6,633.9
2019,628.8,632.7,632.7,630.2,628.7,629.2,624.4,627.7,628.4,604.5,624.0,622.1
2020,619.7,620.5,616.3,401.0,428.5,551.2,565.2,570.8,571.7,576.7,578.1,580.0
2021,585.5,585.6,587.6,567.1,574.0,575.3,574.0,581.2,586.6,595.2,597.6,598.3
2022,597.5,595.0,603.5,603.3,603.7,607.7,610.1,612.0,612.4,612.1,612.2,614.5
2023,615.8,615.2,616.7,618.3,618.1,619.1,616.7,616.1,616.6,602.6,612.1,612.4
2024,609.3,608.2,609.9,611.0,609.4,606.9(P),,,,,,
